SNo,Date,High,Low,Open,Close,Volume,Marketcap
61,10/06/2020 23:59,0.670043092,0.633404261,0.658038317,0.644866659,1096203.326,11124151.4
62,11/06/2020 23:59,0.650534979,0.570082493,0.644888411,0.573741596,1122221.188,9897183.583
63,12/06/2020 23:59,0.604653248,0.569920401,0.574058799,0.593868974,940323.239,10244352.39
64,13/06/2020 23:59,0.611439213,0.585485461,0.593947639,0.608943287,764756.5534,10504345.51
65,14/06/2020 23:59,0.618258434,0.580899434,0.610926627,0.587076585,873415.7511,10127117.74
66,15/06/2020 23:59,0.59189743,0.547286993,0.588372952,0.570639136,942666.1897,9843524.995
67,16/06/2020 23:59,0.589828345,0.568689096,0.570578695,0.585576263,652020.1047,10101141.44
68,17/06/2020 23:59,0.590128891,0.565116817,0.585496728,0.581561971,673274.1935,10031846.45
69,18/06/2020 23:59,0.650308613,0.579285209,0.581582391,0.620956096,1349341.269,10711334.83
70,19/06/2020 23:59,0.836398481,0.620383816,0.622406596,0.684331739,6577470.955,11804490.8
71,20/06/2020 23:59,0.688583472,0.625625722,0.682522764,0.64359129,1714405.296,11101677.86
72,21/06/2020 23:59,0.748541584,0.636880364,0.646134511,0.673149201,2238347.186,11611482
73,22/06/2020 23:59,0.743113096,0.645877388,0.672577376,0.726847852,1620387.874,12537695.59
74,23/06/2020 23:59,0.760632726,0.700711974,0.726772689,0.708296755,1327340.253,12217638.99
75,24/06/2020 23:59,0.800691603,0.693501097,0.708529728,0.736993877,2769053.656,12712583.38
76,25/06/2020 23:59,0.756704647,0.699240399,0.737099872,0.713193588,1751581.23,12301987.54
77,26/06/2020 23:59,0.751991938,0.681531945,0.712531268,0.741144336,1664662.318,12784052.9
78,27/06/2020 23:59,0.752211395,0.675838229,0.739596863,0.713548036,1681428.027,12307979.2
79,28/06/2020 23:59,0.843976501,0.687094919,0.713548036,0.798495269,3412582.287,13773165.22
80,29/06/2020 23:59,0.885339207,0.770008603,0.798495269,0.85245424,2147790.978,14703824.71
81,30/06/2020 23:59,1.029176297,0.850103876,0.853022446,0.860093981,3887548.372,14835525.13
82,01/07/2020 23:59,0.901715075,0.820926519,0.863363964,0.83264157,1772559.841,14361930.62
83,02/07/2020 23:59,0.83712664,0.753667578,0.832115967,0.780219018,1749581.477,13457643.88
84,03/07/2020 23:59,0.786034989,0.75511288,0.782035734,0.768093046,1144958.297,13248409.56
85,04/07/2020 23:59,0.82315514,0.761450764,0.767940954,0.780371683,1644301.451,13460110.8
86,05/07/2020 23:59,0.78554744,0.642635456,0.780101226,0.691663563,3799016.317,11929965.73
87,06/07/2020 23:59,0.721045541,0.686580405,0.691663563,0.70790801,1120773.259,12210072.87
88,07/07/2020 23:59,0.780892667,0.701921604,0.707857857,0.753047993,1700040.661,12988566.02
89,08/07/2020 23:59,0.82752289,0.743411482,0.753047993,0.7967134,2220222.727,13741613.27
90,09/07/2020 23:59,0.88235772,0.759905716,0.794017972,0.853453047,2668723.506,14720152.39
91,10/07/2020 23:59,0.939629429,0.842849805,0.853303724,0.913559593,1856094.874,15756747.88
92,11/07/2020 23:59,0.926347301,0.859094947,0.913559593,0.924624245,1788814.065,15947475.75
93,12/07/2020 23:59,1.130978212,0.914117106,0.923856063,1.016715959,4693370.507,17535715.82
94,13/07/2020 23:59,1.28766254,1.008884329,1.016715959,1.175734102,4062068.747,20278237.57
95,14/07/2020 23:59,1.246005786,1.119166166,1.172475619,1.148074542,2213135.15,19801055.49
96,15/07/2020 23:59,1.396834705,1.141457557,1.14752328,1.289598097,3355229.327,22241796.9
97,16/07/2020 23:59,1.374967077,0.855043723,1.284038878,0.872441377,7486567.814,15046966.03
98,17/07/2020 23:59,1.046841879,0.801884427,0.870761094,0.977837416,8973774.365,16864618.79
99,18/07/2020 23:59,1.000716249,0.93172629,0.977515448,0.966583496,2923007.177,16670417.29
100,19/07/2020 23:59,0.970354147,0.899515436,0.968004089,0.920349488,2206671.016,15872927.87
101,20/07/2020 23:59,0.921583895,0.85187788,0.920515197,0.873089429,3036870.92,15057755.31
102,21/07/2020 23:59,1.008253652,0.860315869,0.872927986,0.977165717,4299502.335,16852602.2
103,22/07/2020 23:59,1.104703509,0.972484753,0.977197956,1.044087252,5295001.984,18006642.2
104,23/07/2020 23:59,1.10121768,0.997394085,1.046155009,1.049843579,2970423.125,18105795.8
105,24/07/2020 23:59,1.053953671,0.974779709,1.049843579,0.995345503,1991763.309,17165794.8
106,25/07/2020 23:59,1.432740474,0.995397298,0.995440476,1.252222854,9978279.437,21595764.57
107,26/07/2020 23:59,1.624648012,1.238283288,1.244728129,1.565109695,10463129.6,26991607.06
108,27/07/2020 23:59,2.042739542,1.561086935,1.56509785,1.778635502,32838354.71,30673811.34
109,28/07/2020 23:59,1.858672169,1.611768624,1.784110509,1.784067233,9692632.166,30767254.47
110,29/07/2020 23:59,2.095622262,1.593166487,1.785661947,1.658289482,10348944.53,28597942.61
111,30/07/2020 23:59,1.796449076,1.635711914,1.658289482,1.686807103,5222980.076,29089539.66
112,31/07/2020 23:59,1.688488144,1.510404949,1.686807103,1.538177655,4822046.267,26526190.85
113,01/08/2020 23:59,1.662228917,1.49887205,1.532758918,1.52660964,4589882.246,26326510.41
114,02/08/2020 23:59,1.746822822,1.411972902,1.529909788,1.74281035,7216576.388,30054693.61
115,03/08/2020 23:59,1.830034343,1.668725882,1.732290083,1.802610984,5836036.435,31085735.01
116,04/08/2020 23:59,1.949875359,1.794984201,1.800012016,1.871638858,5495664.998,32275884.15
117,05/08/2020 23:59,1.888122222,1.709508989,1.870735776,1.754549816,5405764.403,30256505.66
118,06/08/2020 23:59,2.228003084,1.74678344,1.754549816,2.206348327,11143557.07,38047323.82
119,07/08/2020 23:59,2.20316566,1.885572438,2.20316566,2.085902635,8068101.902,35970036.86
120,08/08/2020 23:59,2.569589767,2.026538171,2.083889353,2.473624855,10919229.18,42655747.5
121,09/08/2020 23:59,2.706822806,2.302501177,2.471555791,2.665227504,12107836.86,45959454.01
122,10/08/2020 23:59,3.397928851,2.525897779,2.665227504,3.131793302,22863250.63,54004593.65
123,11/08/2020 23:59,3.486534622,2.753633925,3.131042354,3.303419297,36356155.18,56963799.61
124,12/08/2020 23:59,3.916167841,3.103978623,3.307957848,3.769750913,28461706.59,65004787.92
125,13/08/2020 23:59,4.155813739,3.528519628,3.770703109,3.755971157,28236179.42,64766752.62
126,14/08/2020 23:59,3.789996674,3.332654317,3.760167945,3.409387661,18427949.98,99684620.83
127,15/08/2020 23:59,3.719944644,3.165464592,3.41255513,3.183794887,13155762.37,93088676.82
128,16/08/2020 23:59,3.470687588,3.138687901,3.185406005,3.385652774,10395312.82,98990653.62
129,17/08/2020 23:59,3.385998603,3.087985369,3.385652774,3.098607709,10723918.77,90597950.5
130,18/08/2020 23:59,3.709910716,2.894413851,3.104469123,3.329975918,30350144.94,103607422.8
131,19/08/2020 23:59,3.483863211,2.838108356,3.328695963,2.899040611,14838388.92,91286346.38
132,20/08/2020 23:59,3.431843011,2.896235885,2.899040611,3.208267043,13756478.15,101023083
133,21/08/2020 23:59,3.223289599,2.913771027,3.209717585,2.943668366,11796735.63,92690989.26
134,22/08/2020 23:59,3.194865211,2.757326967,2.945307745,3.020886443,10296804.82,95122114.01
135,23/08/2020 23:59,3.403415022,3.018838105,3.020863321,3.322431064,11991402.16,104616816.1
136,24/08/2020 23:59,3.607539464,3.224430671,3.312221516,3.344986053,15785207.72,106162865.7
137,25/08/2020 23:59,3.358247465,3.027719405,3.349663906,3.264849981,13444308.06,103619132
138,26/08/2020 23:59,3.795323592,3.194310821,3.266041249,3.558375313,22147431.49,113824141.6
139,27/08/2020 23:59,3.85470596,3.29221388,3.557844286,3.445060334,21031356.32,111060306.4
140,28/08/2020 23:59,4.309592799,3.447281038,3.452494651,4.011392527,27212887.5,130085569.5
141,29/08/2020 23:59,4.105241339,3.787112225,4.014216282,3.968809389,14585964.43,128704139.7
142,30/08/2020 23:59,4.705005224,3.919132326,3.970010943,4.435822559,22220238.8,143848364.1
143,31/08/2020 23:59,4.8729409,4.109681307,4.421678823,4.782045518,20950150.22,155135267.5
144,01/09/2020 23:59,4.944730853,4.344515913,4.781050214,4.344515913,16944926.94,142029235.6
145,02/09/2020 23:59,4.355939459,3.705163993,4.35269339,4.164471841,23655802.31,137185056.9
146,03/09/2020 23:59,4.440814443,3.527339855,4.16877248,3.527339855,26473633.56,117631513.5
147,04/09/2020 23:59,3.83410374,3.198894279,3.523390028,3.545794484,17729340.04,119132915.5
148,05/09/2020 23:59,3.660244494,2.191674956,3.550984455,2.597916365,25062204.65,87285369.21
149,06/09/2020 23:59,3.175637308,2.288191259,2.600316776,3.086042693,20375889.88,103685156.8
150,07/09/2020 23:59,3.189560123,2.391492756,3.086084293,2.92852809,17135013.48,99856838.08
151,08/09/2020 23:59,2.939736335,2.398640623,2.927629229,2.468976758,10163724.6,84805195.31
152,09/09/2020 23:59,3.751715683,2.389806091,2.471178119,3.636377797,52354542.08,125895646.2
153,10/09/2020 23:59,3.851308562,3.320808903,3.636377797,3.469836812,31177874.79,120996908.9
154,11/09/2020 23:59,3.501012752,3.040171043,3.4673354,3.427428263,17090627.46,120434613.1
155,12/09/2020 23:59,3.467052172,3.150726817,3.419101992,3.332659991,10368518.36,117103942.8
156,13/09/2020 23:59,3.466781531,3.005401693,3.336380581,3.22583906,15316353.18,113349810.4
157,14/09/2020 23:59,3.524934341,3.094174051,3.231525518,3.269133204,21301450.1,118987736.5
158,15/09/2020 23:59,3.320067125,2.918472624,3.269133204,2.939120671,11992537.78,107710516.4
159,16/09/2020 23:59,2.93930743,2.453838719,2.93930743,2.545398773,24199803.58,93917562.69
160,17/09/2020 23:59,2.934102446,2.370033819,2.545398773,2.891873783,23792219.51,107424214.4
161,18/09/2020 23:59,3.159316565,2.741675872,2.891873783,3.107940064,23510207.1,116227097.9
162,19/09/2020 23:59,3.253420415,2.971703807,3.111746864,3.02889118,10763972.59,113270346.3
163,20/09/2020 23:59,3.03287675,2.720138137,3.031028483,2.870903394,9217295.414,107361555.1
164,21/09/2020 23:59,3.026939748,2.500419303,2.870903394,2.782509415,19492893.62,104757856.3
165,22/09/2020 23:59,2.994370254,2.668602712,2.77368774,2.915519109,18556523.39,110493813.3
166,23/09/2020 23:59,3.06533837,2.74630293,2.93035489,2.83675707,16096650.33,107545200.2
167,24/09/2020 23:59,3.25156306,2.79564658,2.8381205,3.13271463,18993325.65,118764707.8
168,25/09/2020 23:59,3.2651654,2.91177164,3.14554425,3.18861239,15935143.49,122206478.1
169,26/09/2020 23:59,3.20390555,3.04126653,3.18803034,3.13470267,11018474.88,121440587.3
170,27/09/2020 23:59,3.17349913,3.01055105,3.13383751,3.15294678,9734367.881,123455190.7
171,28/09/2020 23:59,3.20419115,2.93595445,3.15270485,2.95667817,10950200.85,116996606.1
172,29/09/2020 23:59,3.01009535,2.9017903,2.95836068,2.94643322,8821253.148,117872307
173,30/09/2020 23:59,2.97934849,2.83566951,2.94907405,2.89787636,7767702.109,117178459.6
174,01/10/2020 23:59,2.98583389,2.65739801,2.89816187,2.86102773,10825966.26,116403067
175,02/10/2020 23:59,2.87663497,2.45779116,2.86419729,2.62608296,15856538.99,107500110.5
176,03/10/2020 23:59,2.66949457,2.5473028,2.62733511,2.5473028,6155890.579,104274635.6
177,04/10/2020 23:59,2.58803611,2.42888892,2.54301234,2.51599459,7075729.478,104250459.2
178,05/10/2020 23:59,2.66262353,2.46732033,2.5191348,2.65764391,8105684.029,110119117.6
179,06/10/2020 23:59,2.65519989,2.14769193,2.65519989,2.17625031,9739070.72,90716350.09
180,07/10/2020 23:59,2.39193728,2.09576005,2.17580888,2.29179581,11759752.04,96678235.25
181,08/10/2020 23:59,2.43061025,2.02852581,2.29998163,2.36522028,14931921.7,100368606.8
182,09/10/2020 23:59,2.62526821,2.31709043,2.36774234,2.53985887,12002959.24,107778851.9
183,10/10/2020 23:59,2.59409546,2.40317166,2.53693313,2.40608988,8842883.98,102101819.8
184,11/10/2020 23:59,2.45756612,2.34492143,2.40736736,2.42657824,7170646.664,102970675.8
185,12/10/2020 23:59,2.69863904,2.41586194,2.42611451,2.58707246,12289968.79,109780567.4
186,13/10/2020 23:59,2.58489141,2.34817094,2.58489141,2.40491019,11415736.61,104488549.2
187,14/10/2020 23:59,2.4366138,2.24625651,2.40819629,2.31463525,9436238.756,100565804.4
188,15/10/2020 23:59,2.33579578,2.20341796,2.31480004,2.26643616,8332482.589,98642537.63
189,16/10/2020 23:59,2.2656708,2.12792144,2.26520031,2.1493861,13637728.05,93547686.54
190,17/10/2020 23:59,2.23830479,2.13240858,2.14563569,2.20184324,6612611.784,95830287.75
191,18/10/2020 23:59,2.24884625,2.17832695,2.20274967,2.21426738,6294162.166,96370525.38
192,19/10/2020 23:59,2.21351195,2.05321062,2.21337207,2.05807954,8248860.302,89572373.35
193,20/10/2020 23:59,2.09786117,1.85415368,2.05810177,1.88867176,13129043.07,82671092.69
194,21/10/2020 23:59,2.06620621,1.86123476,1.88861172,1.89037825,19275509.45,82745351.06
195,22/10/2020 23:59,2.08243359,1.88981692,1.89037216,1.95565252,11445662.79,86579897.07
196,23/10/2020 23:59,1.98477147,1.8533095,1.95706771,1.96003515,11497444.71,87263476.2
197,24/10/2020 23:59,1.96165021,1.88234354,1.96003515,1.91182801,7581827.294,85116777.85
198,25/10/2020 23:59,1.92294152,1.76864379,1.91182801,1.78745942,9092333.672,80026191.61
199,26/10/2020 23:59,1.86298989,1.62936547,1.78745942,1.68546625,13396735.95,76302194.44
200,27/10/2020 23:59,1.74540288,1.60528662,1.68546624,1.71023239,14384427.43,78274491.4
201,28/10/2020 23:59,1.71902702,1.39457221,1.71023239,1.49005343,17089719.32,68228554.86
202,29/10/2020 23:59,1.56689179,1.41242636,1.49005346,1.42893639,8024137.804,65429707.37
203,30/10/2020 23:59,1.46731855,1.34221311,1.42893639,1.44133589,8528335.714,65997124.66
204,31/10/2020 23:59,1.54932692,1.4298941,1.44133589,1.54069959,6449388.391,70546511.16
205,01/11/2020 23:59,1.63790251,1.5135429,1.54069959,1.5998403,6877556.681,73254104.45
206,02/11/2020 23:59,1.63017961,1.46769542,1.5998403,1.47407225,6366346.264,67496510.09
207,03/11/2020 23:59,1.48050074,1.41218556,1.47407225,1.41223396,6536977.278,64772687.27
208,04/11/2020 23:59,1.41289802,1.28186754,1.41223396,1.39225494,11406316.03,63882412.77
209,05/11/2020 23:59,1.48617047,1.30382463,1.39225494,1.40521805,8924131.524,64476759.52
210,06/11/2020 23:59,1.94070665,1.4000105,1.40521805,1.91374,22547497.13,87809005.86
211,07/11/2020 23:59,2.48136883,1.8448312,1.91374,2.03196386,51426099.68,93232781.92
212,08/11/2020 23:59,2.26477908,1.97440202,2.03196386,2.15659813,25931043.04,98950578.49
213,09/11/2020 23:59,2.18931332,1.95875292,2.15659813,2.02865216,18210625.97,93091959.14
214,10/11/2020 23:59,2.30798752,2.01232067,2.02865214,2.247987,16170833.13,103163301.1
215,11/11/2020 23:59,2.28414065,1.97416514,2.24798704,2.0021245,13877948.93,91879509.07
216,12/11/2020 23:59,2.05029785,1.83172821,2.0021245,1.89913759,11506047.77,87162760.83
217,13/11/2020 23:59,2.06111583,1.89913758,1.89913758,2.02079216,11621743.54,92772231.89
218,14/11/2020 23:59,2.03349056,1.8752786,2.02079216,1.91701557,8134592.547,88007184.08
219,15/11/2020 23:59,2.20905889,1.91684762,1.91701557,2.04323394,18621333.34,93803903.71
220,16/11/2020 23:59,2.36021108,1.99485284,2.04323394,2.25535545,22156135.17,103541326.1
221,17/11/2020 23:59,2.31818626,2.13258981,2.28108028,2.20218147,17074174.96,101100127.9
222,18/11/2020 23:59,2.20592249,2.01269296,2.20218147,2.11502872,14629648.09,97099240.81
223,19/11/2020 23:59,2.17502241,2.01816579,2.11502868,2.07676865,10155987.37,95341921.87
224,20/11/2020 23:59,2.23039141,2.05697179,2.07676865,2.09539164,11113989.74,96196099.98
225,21/11/2020 23:59,2.49882755,2.04852394,2.09539164,2.38220531,20288343.22,109362384.7
226,22/11/2020 23:59,2.40382123,2.05393793,2.38220531,2.14484477,16416064.6,98697801.14
227,23/11/2020 23:59,2.3515985,2.12031471,2.14484476,2.27637688,15487339.48,104749492.9
228,24/11/2020 23:59,2.46638443,2.14379452,2.27724054,2.26796698,25036626.13,104362814.6
229,25/11/2020 23:59,2.47758651,2.18277698,2.26948514,2.27003407,24870950.93,104457114.4
230,26/11/2020 23:59,2.29170177,1.74149279,2.26653371,1.90303693,33038222.89,87568856.72
231,27/11/2020 23:59,1.97065316,1.78036344,1.90333468,1.85794881,13307808.37,85493469.7
232,28/11/2020 23:59,1.93971542,1.81071037,1.85982503,1.88893452,11661882.96,86918647.2
233,29/11/2020 23:59,1.94388507,1.85722661,1.8879127,1.9151547,6139511.345,88124520.18
234,30/11/2020 23:59,2.01359128,1.91193024,1.91514202,1.96689116,8716571.167,90995987.14
235,01/12/2020 23:59,2.13034079,1.93226448,1.96832128,1.97630826,12847022.38,91432079.46
236,02/12/2020 23:59,2.18743712,1.95669982,1.97726604,2.11540134,15849828.21,97869064.61
237,03/12/2020 23:59,2.22130954,2.08502961,2.11711685,2.10037052,18106121.72,97172886.19
238,04/12/2020 23:59,2.1120709,1.84734502,2.09860247,1.85595318,9019864.15,85864512.07
239,05/12/2020 23:59,1.98072151,1.82549378,1.85596843,1.9787738,7750781.045,91545972.57
240,06/12/2020 23:59,1.98389847,1.81585445,1.97865844,1.85424895,7167229.513,85784205.39
241,07/12/2020 23:59,1.89568762,1.80948486,1.8534511,1.83117262,6425070.488,84715589.09
242,08/12/2020 23:59,1.83158113,1.64510584,1.83122209,1.66535169,11304051.08,77043677.16
243,09/12/2020 23:59,1.67427719,1.50367604,1.66462243,1.6623035,10461119.22,76902163.13
244,10/12/2020 23:59,1.66513513,1.54524047,1.66241416,1.57415052,6167983.169,72823506.22
245,11/12/2020 23:59,1.57670934,1.44060217,1.57236639,1.44458505,8273918.35,66829092.6
246,12/12/2020 23:59,1.53742939,1.44070645,1.44158958,1.4909121,7085230.836,68971785.35
247,13/12/2020 23:59,1.64291571,1.45811848,1.4907147,1.56545586,8389349.111,72419789.5
248,14/12/2020 23:59,1.62286872,1.52369835,1.56796842,1.5916455,8672051.956,74028444.09
249,15/12/2020 23:59,1.79941298,1.58926257,1.59103004,1.76067126,19470079.53,81994577.6
250,16/12/2020 23:59,1.78758439,1.61001834,1.76009215,1.78359783,18277631.04,83062058.58
251,17/12/2020 23:59,1.80312043,1.65521696,1.78389234,1.67863414,15461476.78,78173905.05
252,18/12/2020 23:59,1.70632716,1.63698718,1.67902372,1.69879993,7879396.906,79113024.86
253,19/12/2020 23:59,1.76425374,1.66426344,1.69926697,1.66865052,9095045.005,77708968.05
254,20/12/2020 23:59,1.68443034,1.52771357,1.67071446,1.56357617,9093229.498,72815661.42
255,21/12/2020 23:59,1.61832646,1.49515066,1.56377465,1.5419152,8333991.442,71806910.82
256,22/12/2020 23:59,1.57408037,1.47448471,1.53960926,1.49028596,11066564.74,69402539.96
257,23/12/2020 23:59,1.51058483,1.09016138,1.49022047,1.20569231,16776307.04,56149028.29
258,24/12/2020 23:59,1.38366788,1.17300697,1.20770464,1.3624084,9236938.508,63447288.36
259,25/12/2020 23:59,1.45292425,1.34723574,1.36149641,1.44540315,9359548.532,67312349.73
260,26/12/2020 23:59,1.44751724,1.31342435,1.44601353,1.3242381,6798656.318,61669699.54
261,27/12/2020 23:59,1.40874461,1.26825036,1.32507424,1.30304194,12286531.4,60682595.61
262,28/12/2020 23:59,1.51703752,1.29434876,1.30399327,1.5156849,12668149.82,70585367.31
263,29/12/2020 23:59,1.72758155,1.43971994,1.51546171,1.67434488,26355258.83,77974154.25
264,30/12/2020 23:59,1.68079114,1.52983347,1.66969419,1.53545722,12663615.74,71506163.4
265,31/12/2020 23:59,1.5506101,1.430263,1.53560627,1.51089796,12763259.57,70362439.7
266,01/01/2021 23:59,1.8596563,1.50203819,1.50977505,1.84208404,25722549.34,85785758.38
267,02/01/2021 23:59,1.98929513,1.72148226,1.84558571,1.79927479,31671063.54,83792133.54
268,03/01/2021 23:59,2.36498131,1.79990169,1.79990169,2.16175192,55073422.18,100672674.8
269,04/01/2021 23:59,2.48509738,1.87634191,2.16241208,2.48509738,59955404.84,115730856.2
270,05/01/2021 23:59,2.5026164,2.07774168,2.49098205,2.15721704,50555207.04,100461485.7
271,06/01/2021 23:59,2.18589242,1.90758532,2.15962593,1.92921661,50263975.13,89843517.75
272,07/01/2021 23:59,2.61183107,1.93304323,1.93658582,2.37274497,159870278.1,621424746
273,08/01/2021 23:59,3.77931969,2.18092864,2.36873958,3.21988746,206412154.2,843292264.9
274,09/01/2021 23:59,3.66278779,2.93830706,3.22354051,3.38538175,91906875.46,886634795.7
275,10/01/2021 23:59,3.73355136,3.19623456,3.39002648,3.46611077,62766977.36,907777180.3
276,11/01/2021 23:59,3.5135707,2.59712418,3.46106454,3.10808978,82877500.03,814011025
277,12/01/2021 23:59,3.84441586,3.08003501,3.10368771,3.61339822,73484689.24,946351027.9
278,13/01/2021 23:59,3.62882465,3.2749211,3.62838265,3.51378151,57994892.73,920261107.2
279,14/01/2021 23:59,3.54286624,3.18197394,3.51603553,3.27816427,59283112.22,858551672.5
280,15/01/2021 23:59,3.4359218,2.9851908,3.28039932,3.25016139,45331738.75,851217713.3
281,16/01/2021 23:59,3.70323219,3.24893408,3.24893408,3.44705468,68035606.39,902784093.6
282,17/01/2021 23:59,3.96537224,3.31974552,3.43486962,3.8181391,85407766.19,999971153.1
283,18/01/2021 23:59,4.14791988,3.65576095,3.82213112,3.79551495,70601712.77,994045884.3
284,19/01/2021 23:59,4.03144938,3.60902285,3.79204335,3.64186566,44547767.97,953805116.1
285,20/01/2021 23:59,3.73700272,3.34408399,3.63557521,3.72357809,46698656.45,975205611.6
286,21/01/2021 23:59,3.73432626,2.98269599,3.72166979,2.9905359,43834764.54,783221762.9
287,22/01/2021 23:59,3.49714626,2.5409861,2.98991993,3.34622852,63361382.18,876377707.1
288,23/01/2021 23:59,3.59730162,3.31576248,3.34103533,3.50411155,27904470.43,917727296.3
289,24/01/2021 23:59,3.79304897,3.48949442,3.50710975,3.63441116,32747555.3,951852779.9
